Date,Username,Tweet
2020-12-15 05:50:10+00:00,Energiatutka,@UniOulu @TainaPihlajanie @ReponenJarmo @YleAstudio Miten on #digiterveys  #palvelut*jen #resilienssi https://t.co/KUqwiQCCFW #EU #GAIAX #alustatalous #pilvipalvelut
2020-12-13 08:34:50+00:00,Energiatutka,"@RHeikinheimo @AnnikaSaarikko Mitä olisi voitu tehdä ennakkoon, että #pandemia*a ei olisi tullut? #virukset https://t.co/dOvOliwuYj #Älykaupunki #resilenssi  @Mika_Susi @MikaTuuliainen @Elinkeinoelama #alustatalous #ekosysteemit #kybersolut #digiterveys"
2020-12-10 10:18:09+00:00,KatiKaijasilta,"@tuomOikarainen Tämä onkin tuhannen taalan kysymys myös monelle digiterveys-startupille. Miten ja milloin terveydenhuollon insentiivit muuttuvat todella arvoperusteisiksi eli maksetaan siitä, että ihmiset pysyvät terveinä ja sairaudet kontrollissa eivätkä näin kuormita terveydenhuoltoa? 🤔"
2020-12-09 05:40:37+00:00,Energiatutka,@JNiinimki Miten #digiterveys ulottuu ikäihmisten arkeen? #sigisote #sote @PeralaHeape
2020-12-08 15:26:14+00:00,Energiatutka,@vkarttun @CarunaSuomi @MarkusLohi Mutta eikös #valokuitu*kin ole ihmisen perusoikeus? #perustuslaki #digiturvallinentalo #etätyö #etäopiskelu #digiterveys #digisote
2020-12-01 08:25:02+00:00,InterSystemsFi,#Digiterveydenhuolto on paljon muuta kuin konsultointia digitaalisella tekniikalla. Mielenkiintoinen puheenvuoro på svenska. #eHealth #digiterveys https://t.co/OCuGplSQ3y
2020-11-30 08:25:03+00:00,InterSystemsFi,"Joka toinen suomalainen on parin viime vuoden aikana käyttänyt jotakin terveydenhuollon etäpalvelua. #Etälääkäri´n vastaanottoihin ollaan tyytyväisiä. #digiterveys eHealth
https://t.co/ByxOuztkcz"
2020-11-29 08:32:14+00:00,VesaKarha,"Marraskuun loppu 💡🔦🛋️#Muovi-valaisimet tuoneet hieman valoa. Sähköistymisen laukaisema mittava uusien materiaalien tarve aikoinaan merkitsi isoa kehitysaskelta myös kotimaisella @Muoviteollisuus -alueella. Jatkuu edelleen mm digi, terveys, säästö - megatrendeina https://t.co/RpcUe2Z4sD"
2020-11-24 13:58:16+00:00,KaiKaasalainen,"Mehiläisen digipuoli eriytyy uudeksi BeeHealthy -yhtiöksi. Nykyisen noin 70 ohjelmistokehittäjän joukon odotetaan kasvavan lähitulevaisuudessa yli sataan.
#digi #terveys #spinoff"
2020-11-24 11:25:17+00:00,AstaWallenius,Viro ja WHO ovatkin aloittaneet yhteistyön #smartyellowcard ja muussa #digiterveys #terveysdata liittyvässä. Suomalaisella osaamisella olisi paljon annettavaa tähän kv. kehitykseen @psillanaukee @Saario_Minna @mikkohuo https://t.co/BC0zTm32d7
2020-11-09 12:41:17+00:00,JaniSuonpera,"Terveystietotojen siirtäminen turvallisesti verkkoon? ”Ratkaisun pohjaksi on jo olemassa Digi- ja väestötietoviraston ylläpitämä Suomi.fi-palveluväylä”, kirjoittaa Matti Hiltunen ⁦@hsfi⁩ | #mielipide ⁦@suomifi⁩ #tietoturva #terveys  https://t.co/jVRik9FQX0"
2020-10-31 14:01:38+00:00,Energiatutka,@InkaM Voisiko #älykiinteistö vastata haasteeseen? #AI #IoT #digiterveys #myData
2020-10-28 06:43:02+00:00,BonoPetri,"Terveydenhuollon digitalisaation edelläkävijä⁦⁩. Vastuullisesti. #kohtiparempaa  #digiterveys #digitalisaatio #eHealth #maailmanluokkaa ⁦@Terveystalo⁩ . 
Tiedotteet - Terveystalo https://t.co/4JcbqFb7fq"
2020-10-09 15:33:47+00:00,AnnetteKainu,"Tärkeää asiaa syöpäseulonnoista - tiesitkö että tulokset saat heti niiden valmistuttua digitaalisesti? Kyllä, @Terveystalo  #OmaTerveys #parhaissakäsissä #roosanauha2020  #etäpalvelu #etälääketiede #digitalisaatio #digiterveys #kohtiparempaa"
2020-10-04 19:15:07+00:00,dogetalist,"Räjäytetään"" mediatalot alkavat kuljettaa Dubaissa aloittaa se ois twitteris ni viihdyttäneen runsaasti säästökeinoja #digiterveys"
2020-10-02 12:30:19+00:00,VKenttala,"Pekko Vehviläinen @_pekko_ (@digiterveys) tarjoilee datalähtöistä näkökulmaa hyvinvointiin. 
Miten hyvinvointia mitataan? 
Millä liekki hyvinvoinnin kehittämistä kohtaan saadaan syttymään ja kuinka sitä ylläpidetään ja valmennetaan?

#unelmientyöpäivä https://t.co/ZF32irS6ZC"
2020-10-02 12:16:10+00:00,Workgoeshappy,"Tärkeä kysyä itseltä 👉miten minä voin?

@_pekko_ @digiterveys #unelmientyöpäivä #WghTurku @TurkuAMK @yksi_elama https://t.co/cs1KSWB0mD"
2020-09-23 12:14:10+00:00,IlomakiSakari,"Ylhäältä-alas-teknologiakehittäminen tuottaa työtä häiritseviä ratkaisuja. Toisaalta, ammattilaisten osallistaminen syö aikaa ja jaksamista, etenkin jos muutokset ovat jatkuvia. Siinäpä dilemma uusien teknisten ratkaisujen kehittämiseen. #digisote #digiterveys"
2020-09-23 12:06:32+00:00,IlomakiSakari,"Teknisten ongelmien ratkominen rasittaa työntekijöitä. Voisiko #digiterveys-palveluissa olla jonkinlainen ""digipalvelujen lennonjohto"", johon ammattilaiset voivat olla yhteydessä häiriötilanteessa?"
2020-09-23 11:07:52+00:00,koivisto_tiina,Väitöskirjatutkija Sakari Ilomäki kertoo videovälitteisen vuorovaikutuksen hyvistä käytännöistä terveydenhuollossa #digiterveys #digisote @tyoterveys @TampereUni Sote-ammattilaisena digiajassa -seminaari Tampereella https://t.co/zy9xsdgwB2
2020-09-23 11:01:02+00:00,koivisto_tiina,Digitalisoituminen muuttaa asiakkaan ja ammattilaisen välistä tiedollista suhdetta #digiterveys #digisote @EWeiste @tyoterveys @TampereUni kertoo erityistutkija Elina Weiste Sote-ammattilaiset digiajassa -  seminaarissa Tampereella. https://t.co/3HDvQN2QNP
2020-09-23 10:31:58+00:00,EWeiste,Videovälitteisen vuorovaikutuksen haasteita voidaan ratkoa pilkkomalla monimutkaiset toimintakokonaisuudet pienempiin osiin ja sanallistamalla omaa toimintaa @IlomakiSakari @TampereUni #digiterveys #digisote @tyoterveys https://t.co/isHUia8I6X
2020-09-23 10:09:19+00:00,EWeiste,"Digitalisaatio vaatii terveydenhuollon ammattilaisilta monenlaista uutta osaamista, erityisesti korostuvat ohjaus- ja vuorovaikutustaidot #digiterveys #digisote @koivisto_tiina @inkakos @JRuusuvuori @tyoterveys @TampereUni https://t.co/NuCBGRPPvI"
2020-09-22 06:18:35+00:00,AkiraRopo,"Seuraavaksi kuullaan kun @kimmokivirauma kertoo turvallisemmasta, paremmasta ja tehokkaammasta terveydenhoidosta! @SolitaOy #digi #terveys #k2tre #ultvaliokunta #hybridkokous https://t.co/DpmoaneiS8"
2020-09-16 06:34:14+00:00,IlomakiSakari,"Järjestämme 23.9. verkkoseminaarin sote-alan digitalisaatioon liittyen. Ilmoittautumisaikaa vielä perjantaihin asti.
#digiterveys #digisote @TampereUni @tyoterveys @TSRahasto 
https://t.co/J06DRYed9p"
2020-09-15 03:40:04+00:00,UlpuElonsalo,"Hei me kaikki, niin nuoret kuin varttuneemmatkin. Paljoo ei tarttis enää rutistaa ja menis #koronavilkku latauksissa pari miltsii rikki. Ding dong digi-digi! Vinkkaa kaverille, jos se ei vielä kuulu tähän isoon joukkoon. Tehosta #koronavirus’torjuntaa! #terveys #korona @THLorg"
2020-09-12 07:18:03+00:00,AstaWallenius,"@HendolinMinna @perttilukander @nokia .@oys2030 @OuluHealth yksi maailman ensimmäisistä #5G terveysalan kehittämis- ja testausympäristöistä

Suomeen kaivattaisiin myös @nhsx kaltaista toimijaa #digiterveys #digihoiva #terveysAI. #hyteairo vie eteenpäin mutta ei yksin riitä, olisiko @sotedigi @THLorg vai uusi rooli?"
2020-09-12 03:27:17+00:00,UlpuElonsalo,"No niin pankaas kertoen kevereillennekin ja latailkaa latailkaa! Mehän ollaan urheilu- ja mobiilikansaa. Kai me ny maalimanennätys täs #koronavilkku’lajis pystytään tekeen. Digi-digi viikonloppua vaan
kaikille. #korona #koronafi #terveys @aleksiyrttiaho @THLorg"
2020-09-09 06:12:03+00:00,AstaWallenius,"@VilleValovirta Ovatko 🇫🇮 toimijat verkottuneita selvityksen teettäneeseen säätiöön &amp; toimijoihin joiden kautta tietoa haettiin, ja mikä sen merkitys on?
Selvittäjät arvioivat löytäneensä 10% ilmastoon vaikuttavista potentiaalisista hankkeista.

Elvytyspakettiin toivottavasti myös #digiterveys?"
2020-08-31 07:51:36+00:00,Energiatutka,@Maaninkavaara @marileenat Löytyisikö #digitalisaatio*sta ratkaisu? #digiterveys #myData #5G #rakennuskluster
2020-08-21 14:09:44+00:00,Energiatutka,@MarkusVinnari @MariPantsar Miten olisi #eettinenvakuuttaminen? #vakuutusmaailam #ruoka #terveys #EU #riskienhallinta #digiterveys #digitalisaatio
2020-08-13 04:46:23+00:00,AstaWallenius,"Eli mikään ylläluetelluista ei ole tutkimuslaitos, vaikka keskeinen rooli alan yritysten kanssa #tutkimus- &amp; #innovaatio-yhteistyössä mm. #Digiterveys #diagnostiikka #terveysteknologi #rokotekehitys #lääkekehitys #ennaltaehkäisy #kuntoutus kehittämisessä https://t.co/MBiaIulEIL"
2020-08-11 11:30:42+00:00,InterSystemsFi,"#Koronapandemia on osoittanut, että kun sitoutumista ja intohimoa riittää, ihmiset ja teknologia venyvät hienoihin tuloksiin. Christine Chapman kertoo esimerkkejä tästä blogissaan. #digiterveys #terveydenhuolto https://t.co/ToW3QUOZC4"
2020-08-09 16:25:01+00:00,KuitunenSoile,"##järjestö ’t päässeet luomaan uutta nopeasti, tekemään #digi ’stä arkipäivää mm #sosiaalinen ’ssa vuorovaikutuksessa ja osallisuudessa, #hyvinvointi ’ssa #terveys ’ssä, lähtöjä riittää @mlniinikoski - tärkeää saada niitä esille ja näkyviin ja jalostaa edelleen, eikö @Jorma_n"
2020-08-07 05:41:33+00:00,inkakos,"Löydösten äärellä ollaan Vetävä @lauraseppanen1 ja Digiterveys @koivisto_tiina -hankkeissa ja tutkimusseikkailun alussa TeKeT @AnnaLeenaKurki, Turti @HenriikkaKan ja Empatia @EveliinaSaari - hankkeissa. Kiikarit ja kompassi on viritetty @tyoterveys !"
2020-07-23 10:14:56+00:00,HennaVirkkunen,"#EUCO paketissa hiertää:
- leikkaukset merkittäviin eurooppalaista lisäarvoa tuoviin ohjelmiin; Horizon, Erasmus, CEF, digi, puolustus, terveys
- otettavan velan takaisinmaksu &gt; tarvitaan selkeät päätökset omista varoista
- liian löysä kirjaus oikeusvaltioperiaatteesta"
2020-07-19 10:44:02+00:00,JMikkonen,@AnuPeltola22 @Demarit @vasemmisto Terveys- ja päihdekasvatuksen sijaan digi- ja pelaamisesta löydät tietoa @EHYTry sivustolta https://t.co/eSTljgFR1H
2020-07-08 07:51:25+00:00,joonaslinkola,Viro käyttää 1% budjetistaan teknologian kehittämiseen ja uudet digiratkaisut maksavat itsensä takaisin yleensä neljässä kuukaudessa. #digiterveys https://t.co/RSYM7UoZdz
2020-07-01 17:59:46+00:00,FSfTeHP,"Sote-uudistuksen alueellisen valmistelun hankkeet vauhdittavat myös digiterveys-palveluja #ehealth
https://t.co/4MXHJp3cKa"
2020-06-24 09:56:53+00:00,rinne_kaj,Tämän puuttumista olen ihmetellyt jo muutaman vuosikymmenen. Kaikkea muuta mahdollista arkistointia ja tilastointia löytyy kyllä. #sääntösuomi #rokotus #passi #rokotepassi #tilasto #digi  #muisti #terveys  https://t.co/y6PhnZHlK7
2020-05-28 12:21:37+00:00,digiterveys,"Mitkä tekijät vaikuttavat henkilöstövaihtuvuuteen eniten, ja miten sitä parhaiten hallitaan? Uusin tutkimus tietää vastauksen! #henkilöstövaihtuvuus #hr #hyvinvointi #tutkimus
https://t.co/Wnl8934i0J"
2020-05-26 07:00:12+00:00,HelttiHealthy,Viime ajat ovat totuttaneet meitä digi- ja etäpalveluiden käyttöön yhä enemmän. Lue Heltin toimitusjohtaja @tilapit blogi terveysalaa vallitsevasta digimurroksesta! #digi #terveys #työterveys #heltti https://t.co/ccWxiAChyn
2020-05-20 06:20:36+00:00,AstaWallenius,"Hyvää #kliinisentutkimuksenpäivä'ä niin tutkijalähtöistä, teollisuuden #lääketutkimus #lääkekehitys kuin #terveysteknologia #digiterveys tutkiville ja kehittäville. Erityisesti niille kansalaisille joiden panosta ilman hoidot eivät kehittyisi #tukitutkimukselle #annatkoluvan"
2020-05-12 12:56:43+00:00,Hyvinvointiala,Lääkäreiden digivastaanottojen määrä yksityisellä puolella kasvoi tammi-huhtikuussa 163 prosenttia. Muiden kuin koronaepäilyjen vuoksi etävastaanotolla käytiin huhtikuussa yli kaksi kertaa enemmän kuin tammikuussa @JoelKuuva https://t.co/9edqwWzOc7 #digi #terveys #etälääkäri
2020-05-05 12:25:08+00:00,tilapit,"Oletko kuullut, miten 90-luvulla maksettiin laskuja? Käymällä pankkitiskillä. Pitkä matka on kuljettu kohti nykyisiä verkkopankkeja. Terveyspalvelut kohtaavat nyt saman muutoksen, kun päivittäisasiat siirtyvät etäälle.
#muutos #disruptio #digi #terveys https://t.co/Gh06ZGk6I4"
2020-04-22 14:19:42+00:00,JaanaRekolainen,"Veimme @SVKK_FRCC jäsenyritysten johdon virtuaalisesti #Moskova'an, jossa kuulimme SL Mikko Hautalan @EmbFinMoscow kattavan analyysin #korona vaikutuksista #Venäjä'llä. Kasvun aloja kriisin jälkeen: #ecommerce #digi #terveys. Kohdennetulla @teamfinlandfi työllä tunnistamme lisää. https://t.co/HwtWQRHVV5"
2020-04-15 07:59:06+00:00,Muumimamma,Näitä uutisia on ilo kertoa: suomalaiset yritykset pärjäävät tiukassa EIC-rahoituskilvassa: Suomalainen @Precordior sai 2 miljoonaa euroa EIC-tukea sydänsairauksia tunnistavan älypuhelinsovelluksen kehittämiseen #H2020 #digiterveys https://t.co/FfmL7kwCtt
2020-04-13 05:59:18+00:00,AnnemariKallio,"Tämä on hyvä, suosittelen kaikkia kokeilemaan. Esim. Mehiläisen apin kautta homma hoituu kätevästi.  Monessa tapauksessa säästää valtavasti aikaa ja vaivaa. #digi #terveys @MehilainenOy"
2020-04-09 11:47:28+00:00,RHeikinheimo,Hyvä ja odotettu päätös ammattikorkeakouluilta. Etä ja digi on tässä tilanteessa hyvä kombo. Muistetaan terveys. #koronafi @tsusiluoto @Elinkeinoelama #yhteishaku @VidgrenMervi @LempinenPetri
2020-04-08 12:48:11+00:00,AstaWallenius,".@EUkomissio on tänään julkistanut jäsenmaille työkalupakin liittyen mobiiliteknologian ja - datan hyödyntämiseen koronan kaadossa #covid19fi #tartuntaketjut #digiterveys #sotedigi 

https://t.co/HkWuUuki6Q"
2020-04-08 09:42:57+00:00,SKurvi,"Hieno juttu, että chatilla ja puhelimen kautta toteutetut lääkärin etävastaanotot tulevat Kela-korvattaviksi 1.5. alk. Monenlaiset vaivat hoituvat etänä: esim. flunssa ja silmä-ja virtsatietulehdukset. #kelakorvaus #digi #terveys"
2020-03-29 06:08:51+00:00,nestoriina,"@AnuLehtosaari Perheessä on useammasta perheestä sijoitettuja lapsia. Kun tapaamiset tapahtuu livenä niin katoaa karanteenin merkitys. #perhehoitaja + #karanteeni = kaikkien turvallisuus ja terveys. 
#digi mahdollistaa paljon. Annetaanko sille mahdollisuus?"
2020-03-22 15:02:56+00:00,SKurvi,"Nyt on vastuullista valita etäkäynti lääkärille, fysioterapeutille, ravitsemus-tai psykoterapeutille aina, kun se on mahdollista. Yksityiset lääkärikeskukset ovat tässä edelläkävijöitä eivätkä jätä pulaan #digi #sote #terveys #hyvinvointi #koronavirus"
2020-03-19 05:56:45+00:00,LapinAMK,"@thomasdj 3 koulutusta on kokonaan virtuaalisia alun startin jälkeen: Digiajan palvelujohtaminen, Tiedolla johtaminen ja Digiterveys ja hyvinvointiteknologia. MBA:ssa on lähiviikko Torniossa kerran lukukaudessa. Muissa on jonkin verran kampuspäiviä Kemissä tai Rollossa. /Heli viestinnästä"
2020-03-16 10:48:12+00:00,LapinAMK,"Lapin AMKn uusista YAMK-kou­lu­tuk­sis­ta val­mis­tuu data- ja di­gi­osaa­jia: 
🔹Digitaalisten terveyspalvelujen ja hyvinvointiteknologian asiantuntija 
🔹Tiedolla johtamisen asiantuntija 
#masterschool #YAMK #ehealth #digiterveys #tiedollajohtaminen
https://t.co/S3rPnERKMT"
2020-03-13 07:42:32+00:00,SLaineLassila,"Suomessa tehdään jo valmiiksi etätöitä toiseksi eniten Euroopassa. Digi-infra, osaaminen ja työkalut ovat meillä kunnossa, joten etäilyn lisääminen on helppoa aloilla, joilla etätyöt ovat mahdollisia. #viestintäverkot #etätyö #terveys https://t.co/0PHUM1QHXQ"
2020-03-13 06:42:37+00:00,digiterveys,Aivoja voi opettaa saamaan liikunnasta mielihyvää - sinnikkyys tässäkin palkitaan. Tärkeintä olisikin löytää se liikuntamuoto mikä tuntuu itselle sopivimmalta. Tätäkin aihetta Digiterveys -ohjelmassa käsitellään. Liikuntamielihyvä voi olla myös perittyä. https://t.co/qqulaMvu47
2020-03-12 07:32:04+00:00,digiterveys,"Tiesitkö, että rakkauttakin voi mitata? Vaasan Sähkö otti Digiterveyden Pekko Vehviläisen asiantuntijakseen, ja mittasimme sokkotreffejä, lemmikin ja ihmisen välistä kiintymystä, sekä musiikkifanitusta. Tutustu lisää rakkausmittauksiin osoitteessa https://t.co/cF3EoX7cb5"
2020-03-11 13:00:14+00:00,dogetalist,Arvot: kun softat ni viihdyttäneen runsaasti säästökeinoja #digiterveys
2020-03-05 10:03:00+00:00,mediuutiset,"BOOM! Kävijäennätystähän siinä pukkaa, kun #digiterveydenhuolto'n tapahtuma järjestetään digiterveydenhuollon #edelläkävijä'maassa. Ja sitä seuraa mainetta ja kunniaa. #digiterveys #lääketiede #terveydenhuolto #himss

https://t.co/smXU6o6LKH"
2020-03-05 06:10:14+00:00,mediuutiset,"BOOM! Kävijäennätystähän siinä pukkaa, kun #digiterveydenhuolto'n tapahtuma järjestetään digiterveydenhuollon #edelläkävijä'maassa. Ja sitä seuraa mainetta ja kunniaa. #digiterveys #lääketiede #terveydenhuolto #himss https://t.co/smXU6o6LKH"
2020-03-04 12:01:28+00:00,AstaWallenius,"Lääketeollisuus, terveysteknologia &amp; digiterveys houkuttelevat Suomeen niin kv. #investoinnit kuin osaajia 👍

Mahdollisuus #publicprivate vuoropuheluun  myös englanniksi tärkeää #talentboost

Terveysalan kasvustrategian 🇬🇧 tilaisuudet, tiekartta &amp; uutiskirjeet edelläkävijä #stay"
2020-02-29 15:08:51+00:00,edvpml,"@digiterveys, tutustuin veppisivustoonne, ja kysyisin, että missä laboratoriossa (eli kenen toimesta) tuo mainostamanne geenitesti tehdään?"
2020-02-28 12:10:29+00:00,digiterveys,"Perimäisi vaikuttaa moneen hyvinvointiisi liittyvään tekijään. Tiesitkö, että geenisi vaikuttavat myös onnellisuuteen? Tilaa hyvinvoinnin geenitestimme, ja ota selvää! https://t.co/B6QkFRH2wb https://t.co/e36Dh89InT"
2020-02-17 14:52:11+00:00,sunradiossa,"Älysormus voi jopa pelastaa terveyden – suunnistajan käyttämä sormus alkoi yhtäkkiä ilmoittaa aivan uudenlaisia lukemia 

#digi #älysormus #oura #teknologia #terveys

https://t.co/Nxf1oK2YJr"
2020-01-20 10:05:24+00:00,Terveyskyla_fi,Kansallisesti käytössä on yli 150 Terveyskylän digihoitopolkua. Oulussa digihoitopoluja jo parikymmentä #digiterveys https://t.co/S0MKNswiwP https://t.co/NS48mObJUc
2020-01-17 10:34:00+00:00,mediuutiset,"Digiterveyspalveluiden käyttöä opetellaan yhteisöllisesti Helsingissä. Kuntalaiset tutustutetaan muun muassa chatbot-Teroon!  #digiterveys #oirearvio

https://t.co/REGt0KSnmY"
2020-01-16 16:00:00+00:00,mediuutiset,"Parin viime vuoden aikana #etälääkäri'ä on käyttänyt seitsemän prosenttia suomalaista ja #terveyschat'tia joka kymmenes. #digiterveys

https://t.co/7fLufh7cEs"
2020-01-16 12:32:04+00:00,Terveyskyla_fi,Onnea Oulu! Uusia pontevia digihoitopolkuja on syntynyt Terveyskylän perheeseen! #digihoitopolku #digiterveys #oys
2020-01-03 10:46:39+00:00,Energiatutka,@InterSystemsFi Miten vaikuttaa #terveysvakuutus*een? #vakuuttaminen #riskit #vakuutusmaailma @finanssiala #digiterveys
2020-01-03 10:39:43+00:00,InterSystemsFi,"#Digiterveys-trendit kuluvalle vuodelle listattu. Listalla mukana mm. roolien sekoittuminen.
https://t.co/IR2k1NyECD"
2020-01-02 15:38:38+00:00,MinnaLat,"Kiinnostaako #terveys, #digi ja #viestintä? Kelan tehtävät Kanta-palveluissa laajenevat. Haemme viestinnän asiantuntijaa suunnittelemaan ja toteuttamaan #Kanta-viestinnän sisältöjä #rekry https://t.co/1L7bV8llHM"
2020-01-02 14:05:07+00:00,mediuutiset,"Helsingin terveysasemien #chatbot esittelee itsensä Terona, tai siis Te-Rona.

#digitaalinenterveys #digiterveys #perusterveydenhuolto #terveyskeskus

https://t.co/XOjpFZIj6P"
2019-12-16 09:42:00+00:00,JJuvakka,"Kotitalouksissa tehdään 2020-luvulla monimutkaisempia labrakokeita kuin sairaaloissa nyt, ennakoi @ristolinturi @Kuntalehti jutussa. Omamittaaminen lisääntynyt siihen tahtiin, ja on esim. diabeetikoille jo arkea, että tulevaisuuskuva vaikuttaa jopa mahdolliselta. #terveys #digi https://t.co/TmDVwzh79B"
