Päivämäärä,Käyttäjätunnus,Aihe,Twiitti,Suodatettu_Twiitti,Twiitti_englanniksi,Tunneluku,Tunneluokka
2017-07-11,sariritamies,A0,Sujuva hoitopolku parantaa hoidon tuloksia ja säästää kustannuksia #terveydenhuolto #digitalisaatio https://t.co/nMjhFJ8eRt,sujuva hoitopolku parantaa hoito tulos säästää kustannus terveydenhuolto digitalisaatio _ url _,A smooth treatment path improves treatment results and saves costs #terveydenhuolto #digitalisation https://t.co/nMjhFJ8eRt,0.4215,positiivinen
2017-07-24,AnnukkaMeronen,A0,"Muistutukset tekstiviestillä laajenevat myös #julkinen #terveydenhuolto. Parempaa asiakaspalvelua, kustannussäästöjä. #digitalisaatio #sote https://t.co/IQ4MNuO57r",muistutukset tekstiviesti laajenea myös julkinen terveydenhuolto parempaa asiakaspalvelu kustannussäästö digitalisaatio _ url _,"Text message reminders will also expand #public #healthcare. Better customer service, cost savings. #digitalization #sote https://t.co/IQ4MNuO57r",0.6369,positiivinen
2017-08-08,hrry,A0,Huomenna mielenkiintoisia esityksiä #digitalisaatio'sta #kotihoito'ssa. #robodigi17 #terveydenhuolto https://t.co/rrZk7pGIal,huomenna mielenkiintoinen esitys digitalisaatio'sta terveydenhuolto _ url _,"Tomorrow, interesting presentations about #digitalization in #homecare. #robodigi17 #health care https://t.co/rrZk7pGIal",0.7096,positiivinen
2017-08-09,MicrosoftSuomi,A0,Miten #digitalisaatio voi vastata #terveydenhuolto'alan haasteisiin? Tutustu visioomme: https://t.co/cTpTRsBw1C https://t.co/hDwEpxZWCF,miten digitalisaatio vastata terveydenhuolto'ala haaste tutustua visioomme _ url _ _ url _,How can #digitalization meet the challenges of the #health care industry? Check out our vision: https://t.co/cTpTRsBw1C https://t.co/hDwEpxZWCF,0.6705,positiivinen
2017-08-22,futucast,A0,"https://t.co/rro2g5yEBd @MattilaPirkko #futucast :in vieraana. Keskustelua #sote , #digitalisaatio ja #terveydenhuolto Kannattaa kuunnella!",_ url _ @mattilapirkko in vieras keskustelu sote digitalisaatio terveydenhuolto kannattaa kuunnella,"https://t.co/rro2g5yEBd @MattilaPirkko as a guest of #futucast. Discussion #sote , #digitalization and #health care Worth listening to!",0.6588,positiivinen
2017-04-26,sara_ant,A0,"""Lappilaiset poromiehet aktiivisimpia etäpsykologin vastaanotolla kävijöitä"" piiriylilääkäri Annu Tertsunen #digitalisaatio #terveydenhuolto https://t.co/eJaJhbs6zb",lappilaiset poromies aktiivisimpia etäpsykologin vastaanotto kävijä piiriylilääkäri annu tertsunen digitalisaatio terveydenhuolto _ url _,"""Reindeer men from Lapland are the most active visitors to the remote psychologist's office"" district chief physician Annu Tertsunen #digitalisaatio #terveydenhuolto https://t.co/eJaJhbs6zb",0.4576,positiivinen
2023-01-12,79Tuuli,A0,@RocheDiaFI Digitaalinen terveydenhuolto ei nyt oikein ole #koronapassi n jälkeen hirveän hyvässä huudossa.,@rochediafi digitaalinen terveydenhuolto nyt oikein koronapassi n hirveä hyvä huudossa,@RocheDiaFI Digital health care isn't exactly in great shape after the #coronapass.,-0.0243,neutraali
2015-03-24,taasalmi,A0,Myös terveydenhuollon ammattiroolit tulevat muuttumaan #etäterveydenhuolto #teknologia #ict #15vuotta #sairaala2015,myös terveydenhuolto ammattirooli tulla muuttuma etäterveydenhuolto teknologia ict sairaala2015,Professional roles in health care will also change #telehealth #technology #ict #15years #sairaala2015,0.4939,positiivinen
2022-12-09,MSveff,A0,"Digitaalinen väkivalta-verkkokoulun julkaisuwebinaarissa @AKarhinenSoppi kertoo, että verkkokoulu on tarkoitettu eri alojen ammattilaisille sekä opiskelijoille. #sosiaalityö #terveydenhuolto #sivistystoimi #poliisi #koulutus",digitaalinen väkivalta-verkkokoulu julkaisuwebinaari @akarhinensoppi kertoa verkkokoulu tarkoittaa eri ala ammattilaisille opiskelija sosiaalityö terveydenhuolto sivistystoimi poliisi koulutus,"In the digital violence online school release webinar, @AKarhinenSoppi says that the Online School is intended for professionals and students in various fields. #sosiaalityö #terveydenhuolto #civistystoimi #poliisi #education",-0.6249,negatiivinen
2017-01-13,kanttinet,A0,#Digitaalinen #terveydenhuolto on jo täällä. Mitä uutta e-terveydenhuolto tuo tullessaan potilaan näkökulmasta? https://t.co/8X1BYYcBsw,digitaalinen terveydenhuolto jo täällä uusi e-terveydenhuolto tuoda tulla potilas näkökulma _ url _,#Digital #healthcare is already here. What new does e-health care bring from the patient's point of view? https://t.co/8X1BYYcBsw,0.4939,positiivinen
2016-11-15,Inderes,A0,Uutta Nokiaa etsimässä #NokiaCMD. Virtuaalitodellisuus ja digitaalinen terveydenhuolto isoja kasvumahdollisuuksia. https://t.co/aRsyDd5pc5,uutta nokia etsiä virtuaalitodellisuus digitaalinen terveydenhuolto iso kasvumahdollisuuknen _ url _,Looking for a new Nokia #NokiaCMD. Virtual reality and digital healthcare offer big growth opportunities. https://t.co/aRsyDd5pc5,0.6369,positiivinen
2016-11-08,KariPekkaM,A0,Digitaalinen terveydenhuolto laajentaa yksityiset palvelut koko maahan. https://t.co/z3vUgYY6bg,digitaalinen terveydenhuolto laajentaa yksityinen palvelu koko maa _ url _,Digital healthcare expands private services throughout the country. https://t.co/z3vUgYY6bg,0.1027,neutraali
2018-01-17,MicrosoftSuomi,A0,Miten virtuaalisella hoitoteknologialla voidaan parantaa vanhusten elämänlaatua? Tätä pohtii terveydenhuollon ratkaisujen johtajamme @HannaNikkila blogissaan: https://t.co/YVcIWTkqHh #terveydenhuolto #vanhuspalvelut #digitalisaatio https://t.co/vt0NZwHJ22,miten virtuaalise hoitoteknologia parantaa vanhunen elämänlaatua pohtia terveydenhuolto ratkaisu johtajamme @hannanikkila blogi _ url _ terveydenhuolto vanhuspalvela digitalisaatio _ url _,How can virtual care technology improve the quality of life of the elderly? This is what our director of healthcare solutions @HannaNikkila thinks about in her blog: https://t.co/YVcIWTkqHh #terveydenhuolto #vanhuspalvelut #digitalisaatio https://t.co/vt0NZwHJ22,0.7783,positiivinen
2016-08-27,Energiatutka,A0,@MKorja @KauppalehtiFi Digitaalinen terveydenhuolto on laaja kokonaisuus? https://t.co/cWAXeafqr8 @arvonens,@mkorja @kauppalehtifi digitaalinen terveydenhuolto laaja kokonaisuus _ url _ @arvonens,@MKorja @KauppalehtiFi Digital health care is a broad entity? https://t.co/cWAXeafqr8 @arvonens,0.4939,positiivinen
2016-07-28,paufor,A0,"""Näin kehittyy digitaalinen terveydenhuolto – viisi trendiä Piilaaksosta""  https://t.co/O4bkfzYonP",näin kehittyä digitaalinen terveydenhuolto trendi piilaakso _ url _,"""This is how digital healthcare is developing - five trends from Silicon Valley"" https://t.co/O4bkfzYonP",0.0,neutraali
2016-07-28,Sonera_uutiset,A0,Näin kehittyy digitaalinen terveydenhuolto – viisi trendiä Piilaaksosta #ehealth #digitalisaatio https://t.co/ZgMOOY04fB,näin kehittyä digitaalinen terveydenhuolto trendi piilaakso ehealth digitalisaatio _ url _,This is how digital healthcare is developing - five trends from Silicon Valley #ehealth #digitalization https://t.co/ZgMOOY04fB,0.0,neutraali
2016-07-26,ainokaisa,A0,Näin kehittyy digitaalinen terveydenhuolto – viisi trendiä Piilaaksosta https://t.co/ANoSgROqrv #SoneraB2D https://t.co/1lIh3Lwr0f,näin kehittyä digitaalinen terveydenhuolto trendi piilaaksonen _ url _ sonerab2d _ url _,This is how digital healthcare is developing - five trends from Silicon Valley https://t.co/ANoSgROqrv #SoneraB2D https://t.co/1lIh3Lwr0f,0.0,neutraali
2016-05-31,FiCom_ry,A0,"Myös digitaalinen terveydenhuolto puhuttaa #ficomforum'issa. Mukana @THLorg, @MeeDocApp ja @Patrick_Francke. https://t.co/IuApBgQZ2S",myös digitaalinen terveydenhuolto puhuttaa ficomforum'i @thlorg @meedocapp @patrick_francke _ url _,"Digital health care is also discussed at #ficomforum. Featuring @THLorg, @MeeDocApp and @Patrick_Francke. https://t.co/IuApBgQZ2S",0.4939,positiivinen
2016-05-04,jouni_ortju,A0,Digitaalinen terveydenhuolto kovassa kasvussa! https://t.co/pbshLQpWnf @kuopioinno @DigitalistInfo @YleKuopio @Tyoelama2020,digitaalinen terveydenhuolto kova kasvu _ url _ @kuopioinno @digitalistinfo @ylekuopio @tyoelama2020,Digital health care is growing fast! https://t.co/pbshLQpWnf @kuopioinno @DigitalistInfo @YleKuopio @Tyoelama2020,0.636,positiivinen
2016-05-03,NomertaK,A0,"@mikkohuo  #digitaalinen terveydenhuolto? Turhien arvojen pakko-oireista mittaamista ei-sairauksien dg.tä ja ""hoitoa""? #sote #medikalisaatio",@mikkohuo digitaalinen terveydenhuolto turhien arvo pakko-oireista mittaamista ei-sairauksien dg.tä hoito sote medikalisaatio,"@mikkohuo #digital healthcare? The diagnosis and ""treatment"" of non-diseases measured by compulsions of futile values? #sote #medicalisation",-0.1431,neutraali
2016-05-02,jamsanseutu,A0,"Jämsäläinen perheyritys aikoo kansainvälisille vesille: Digitaalinen terveydenhuolto on tulevaisuutta, uskova... https://t.co/CNZljHDi4f",jämsäläinen perheyritys kansainvälisille vesi digitaalinen terveydenhuolto tulevaisuus uskova _ url _,"The family business from Jämsälä intends to go international: Digital healthcare is the future, a believer... https://t.co/CNZljHDi4f",0.0,neutraali
2016-04-14,NomertaK,A0,"@marirajaniemi Kalliiksi tulee digitaalinen #terveydenhuolto: turhia mittauksia ja toimenpiteitä, #medikalisaatio /ta, #pakkooire /ita #sote",@marirajaniemi kallii tulla digitaalinen terveydenhuolto turha mittaus toimenpide medikalisaatio /ta pakkooire sote,"@marirajaniemi Digital #healthcare will be expensive: useless measurements and procedures, #medicalization /ta, #compulsive pain /ita #sote",-0.7269,negatiivinen
2017-01-14,RosengrenLars,A0,Digitaalinen terveydenhuolto on jo täällä https://t.co/v9eeDfiPJh käyttäjältä @kanttinet,digitaalinen terveydenhuolto jo täällä _ url _ käyttäjä @kanttinet,Digital healthcare is already here https://t.co/v9eeDfiPJh from user @kanttinet,0.0,neutraali
2016-04-13,NomertaK,A0,"#sitra /n(with #BigPharma &amp; #digihypefirms) #digitaalinen ""terveydenhuolto"" tulee kalliiksi, ei  tuota hyvinvointia, #sote #sairausbisnes",/n with bigpharma amp digihypefirms digitaalinen terveydenhuolto tulla kallis hyvinvointi sote sairausbisnes,"#sitra /n(with #BigPharma & #digihypefirms) #digital ""healthcare"" becomes expensive, does not bring well-being, #sote #sairausbisnes",0.0,neutraali
2016-01-15,PetraLuntiala,A0,"Digitaalinen ratkaisu terveydenhuoltoon #terveydenhuolto #sote #digitalisointi #etämittaus

 https://t.co/yWvamAgUPd https://t.co/PF9gOCHBHm",digitaalinen ratkaisu terveydenhuolto terveydenhuolto sote digitalisointi etämittaus _ url _ _ url _,"A digital solution for health care #health care #sote #digitalization #remote measurement

 https://t.co/yWvamAgUPd https://t.co/PF9gOCHBHm",0.8271,positiivinen
2015-12-11,NiinaVenho,A0,Puhetta tunteista @EmotionTracker in ständillä - digitaalinen terveydenhuolto @ Work by @SitraFund https://t.co/EWcTPstk2k,puhetta tunne @emotiontracker in ständi digitaalinen terveydenhuolto @ work by @sitrafund _ url _,Talk about emotions at @EmotionTracker's stand - digital healthcare @ Work by @SitraFund https://t.co/EWcTPstk2k,0.0,neutraali
2015-06-17,EssiPJ,A0,#digitalist @VisaHonkanen #terveydenhuolto '2020 digitaalinen jälkeni kertoo enemmän kuin potilasasiakirjat - miten tietoja saa hyödyntää?',@visahonkanen terveydenhuolto digitaalinen jälkeni kertoa enemmän potilasasiakirja miten tieto saada hyödyntää?',"#digitalist @VisaHonkanen #terveydenhuolto 'In 2020, my digital footprint tells more than patient documents - how can the data be used?'",0.0,neutraali
2023-04-14,SirkiaHeli,A0,"Osaakohan @Kantapalvelut sanoa, kauanko kestää hyvinvointialueiden eri yksiköiden kirjausten tuleminen OmaKantaan? Omaisten olisi tärkeää nähdä muitakin tietoja kuin työntekijöiden nimet viikon viiveellä. Miten tämä on ajateltu toteutuvan? 

#terveydenhuolto #sote #digitalisaatio",osaakohan @kantapalvela sanoa kauan kestää hyvinvointialueisi eri yksiköis kirjaus tulemin omakanta omaisten tärkeä nähdä tieto työntekijöiden nimi viikko viiveellä miten ajatella toteutuva terveydenhuolto sote digitalisaatio,"Can @Kantapalvelut tell you how long it will take for the registrations of the various units in the welfare areas to come to OmaKanta? It would be important for the relatives to see information other than the names of the employees with a week's delay. How is this supposed to be realized?

#terveydenhuolto #sote #digitalisation",-0.2168,neutraali
2023-04-13,SaPakarinen,A0,2. Digitalisaatio: Digitalisaation avulla terveydenhuolto voisi parantaa palvelujen saatavuutta ja nopeuttaa hoitoaikoja. Esimerkiksi etävastaanottojen lisääminen voisi vähentää fyysisiä käyntejä ja nopeuttaa hoitoaikoja.,2. . digitalisaatio digitalisaatio apu terveydenhuolto parantaa palvelu saatavuus nopeuttaa hoitoaika esimerkiksi etävastaanotto lisääminen vähentää fyysinen käynti nopeuttaa hoitoaika,"2. Digitalization: With the help of digitalization, healthcare could improve the availability of services and speed up treatment times. For example, increasing remote receptions could reduce physical visits and speed up treatment times.",0.6808,positiivinen
2023-03-16,erkki_soini,A0,"Erinomainen kysymys @SPikkujamsa!
Onko Suomen terveydenhuolto todella #tehokas (#kustannusvaikuttava) vai turhan #halpa (ali-investoitu)? 
#Henkilöstöresurssi Suomessa on aika edullista.
#digitalisaatio? 
Ruotsissa yli 75-vuotiaista merkittävästi suurempi osa kotona kuin Suomessa https://t.co/QWHK3XuByy",erinomainen kysymys @spikkujamsa suomi terveydenhuolto todella tehokas kustannusvaikuttava turha halpa ali-investoitu henkilöstöresurssi suomi aika edullinen digitalisaatio ruotsi yli 75-vuotiaista merkittävästi suuri osa kotona suomi _ url _,"Excellent question @SPikkujamsa!
Is Finnish health care really #efficient (#cost-effective) or unnecessarily #cheap (under-invested)?
#Henkilöstöresurssi in Finland is quite affordable.
#digitalization?
In Sweden, a significantly larger proportion of people over 75 are at home than in Finland https://t.co/QWHK3XuByy",0.8921,positiivinen
2023-01-15,Ravantti_Esa,A0,"@TapaniKiiski Tietoyhteiskunnassa datan keräämiseen, sen tilastointiin/ analysointiin ja jalostamiseen kuluu valtavasti aikaa eri yhteiskunnan sektoreilla: opetus, terveydenhuolto yms. ja se on pois käytännön työstä.
#Tilastointi #Byrokratia #digitalisaatio",@tapanikiiski tietoyhteiskunnassa data keräämiseen tilastointiin/ analysointi jalostaminen kulua valtavasti aika eri yhteiskunta sektorei opetus terveydenhuolto yms. pois käytäntö työ tilastointi byrokratia digitalisaatio,"@TapaniKiiski In the information society, it takes a huge amount of time to collect data, analyze/analyze and refine it in different sectors of society: education, healthcare, etc., and it is away from practical work.
#Statistics #Bureaucracy #digitalization",0.3182,neutraali
2023-01-11,SirkiaHeli,A0,"Aamun ajatus: psykologinen turvallisuus on tärkeää paitsi työpaikoilla niin myös terveydenhuollossa. Miten lääkärin etädigikonsultaatio tietojen pohjalta rakentaa turvallisuuden ja kuulluksi tulemisen tunnetta potilaassa? 🤔 

#sote #terveydenhuolto #digitalisaatio #vuorovaikutus",aamu ajatus psykologinen turvallisuus tärkeä paitsi työpaikoi niin myös terveydenhuollo miten lääkäri etädigikonsultaatio tieto pohja rakentaa turvallisuus tuleminen tunne potilaa _ emoji _ sote terveydenhuolto digitalisaatio vuorovaikutus,"Morning thought: psychological safety is important not only in the workplace but also in healthcare. How does a doctor's remote digital consultation based on data build a sense of safety and being heard in the patient? 🤔

#sote #terveydenhuolto #digitalisation #interaction",0.7184,positiivinen
2023-01-09,toinenkorhonen,A0,"Elisan palvelut esillä Lääkäripäivillä 25.–27.1.2023 Helsingin Messukeskuksessa, mm: Puheentunnistus, Monipalvelujärjestelmä, eKonsultaatio sekä Videorobotti. #terveydenhuolto #digitalisaatio #cx #elisa  
https://t.co/4NDwMQ1V3q",elisa palvelu esillä lääkäripäivi helsinki messukeskuksessa mm puheentunnistus monipalvelujärjestelmä ekonsultaatio videorobotti terveydenhuolto digitalisaatio elisa _ url _,"Elisa's services will be on display at the Doctors' Day 25.-27.1.2023 at the Helsinki Fair Center, including: Speech recognition, Multi-service system, eConsultation and Video robot. #terveydenhuolto #digitalization #cx #elisa
https://t.co/4NDwMQ1V3q",0.3182,neutraali
2022-12-14,JantunenKaarina,A0,"""Digitalisaatio on estänyt osaa ihmisistä hoitamasta asioi­taan, joista he selviytyivät aikaisemmin. Esim. terveydenhuolto, poliisi, Kela, verotoimisto.
Samaan aikaan, kun korostetaan kotona asumista, on rakennettu itsenäistä elämää estävä järjestelmä!""
https://t.co/4LIrCvl4b7",digitalisaatio estää osata ihminen hoitamasta asioi­taan selviytyiä aikaisemmin esim terveydenhuolto poliisi kela verotoimisto aika korostaa kotona asuminen rakentaa itsenäinen elämä estää järjestelmä _ url _,"""Digitalization has prevented some people from taking care of things that they used to cope with. E.g. healthcare, police, Kela, tax office.
At the same time as emphasizing living at home, a system has been built that prevents independent living!""
https://t.co/4LIrCvl4b7",0.5983,positiivinen
2022-12-14,ePressicom,A0,"Digitalisaatio vastaus terveydenhuollon kriisiin: Viime aikoina on tullut selväksi, että julkinen terveydenhuolto ei nykyisillä resursseilla pysty vastaamaan ihmisten terveyden ja hyvinvoinnin tarpeisiin. Ruuhkat ja kiire aiheuttavat jo vaaratilanteita... https://t.co/6jMvpVMCe9",digitalisaatio vastaus terveydenhuolto kriisiin viime aika tulla selvä julkinen terveydenhuolto resurssei pystyä vastata ihminen terveys hyvinvointi tarpeisiin ruuhkat kiire aiheuttaa jo vaaratilante _ url _,"Digitization is the answer to the healthcare crisis: Recently, it has become clear that public healthcare cannot meet people's health and well-being needs with current resources. Congestion and haste already cause dangerous situations... https://t.co/6jMvpVMCe9",-0.6808,negatiivinen
